"Gene.ID"	"EC"	"HIP"	"MTG"	"PC"	"SFG"	"VCX"
3291	0.661285339	0.944260851	0.541762826	1.155389173	1.349333557	0.373420895
3292	2.331643565	0.995679453	1.801817352	0.592979349	0.266986756	0.532040568
3293	1.751232947	0.209729987	2.253342744	0.45947404	0.313177504	0.305291508
3294	0.778829602	0.349791219	2.138151067	0.006655406	0.655384397	0.556931601
3295	0.498688504	0.488307255	1.990736488	3.203540332	1.268745384	0.637581942
3297	0.557090906	3.1002082	0.341536604	0.348786258	0.303878049	0.508351541
3298	2.201293563	2.771170292	0.686003153	1.862029409	1.509529082	1.187643182
3299	4.248667953	0.887204622	0.765220738	0.690448649	1.04931307	0.29193279
3300	0.666026935	0.404965014	2.958940779	0.458721916	2.034920884	0.551061671
3301	0.700651725	2.120429021	2.452730837	2.393568444	0.301641302	0.561910786
3303	3.776155625	1.164678287	4.654648333	2.270406247	2.113404145	0.973349069
3304	2.074692466	1.513413398	1.684527731	1.305419218	1.025865279	0.156219991
3305	0.614330279	0.385037778	0.633387031	0.48641837	0.501428307	0.780189601
3306	8.503114304	0.872762093	6.271062018	0.247568271	2.449480122	1.278824219
3308	3.067992636	1.661294326	2.55464727	1.784585908	0.776963791	0.65787597
3309	1.242109737	0.484336546	0.440144559	1.732218454	0.876939064	1.251945734
3310	0.595630434	1.695107079	0.274051471	1.90704436	0.041203039	0.483475332
3312	3.944903077	4.285311855	7.721835998	7.691942648	1.031756381	2.019637982
3313	4.095486545	5.345610385	4.150869328	4.778238117	1.587410796	1.243468458
3315	2.203389587	0.434049033	0.65422394	0.919584842	2.17472858	0.971516562
3316	0.737933994	0.135938667	2.293947409	0.537030876	1.086806242	0.920556803
3320	2.099435348	3.431122953	4.119375153	2.814244035	1.624181734	2.393209369
3321	1.945523952	0.750147535	2.284918168	1.196337131	1.692770547	3.362574541
3326	2.45839728	5.032872375	8.083925625	5.170587957	3.625275359	1.633963563
3329	1.97632915	3.269559925	0.825598195	1.442713969	1.221530552	0.671773834
3336	0.589784331	0.686948048	0.390031389	2.834987269	0.125573208	1.422792512
3337	2.107375049	1.069677264	1.145512847	0.785252306	0.540154618	0.551436624
3338	5.198313998	1.177537674	1.134314212	0.781954946	2.790644627	1.12438991
3339	0.705716167	3.492947138	0.178815487	0.682974601	0.799670273	0.138768083
3340	3.813639279	1.583714174	3.743715889	0.287724325	0.335682954	0.627536579
3344	3.382740363	0.200830851	0.921139707	0.347424594	1.007728623	0.256484473
3346	0.606646037	0.005856108	0.104707249	0.324249833	0.085460291	0.409843424
3347	0.367208216	1.04278912	1.2122808	0.008528514	0.878607141	0.038927439
3350	1.266526262	1.062644886	0.111890834	0.897337451	0.207405101	0.047914916
3351	0.589238227	0.131016221	0.252048366	0.476121718	0.718447852	3.965185134
3352	2.093829101	0.596302368	0.178141421	0.069340831	0.396736102	0.26724369
3354	0.115416862	0.278833071	0.221000084	0.556644023	0.702478352	0.168155349
3355	1.990306619	0.052251951	0.300724247	0.276633705	0.079705603	0.764568542
3356	4.172095273	1.548589998	4.687994593	0.679446015	0.667726235	3.249165929
3357	0.201295522	0.720448687	0.325136715	0.058512171	0.140356012	0.096567385
3358	1.327322268	0.39556701	0.749313776	1.602277412	1.410631175	0.992787738
3359	2.18375285	0.583769643	0.608502187	2.152806555	0.498881418	0.466642695
3360	1.316251022	1.327261995	0.476565547	0.675739605	1.292804183	0.296859394
3361	0.600606751	0.05930408	0.396718374	0.068120765	0.466635273	0.35237421
3362	0.138191063	0.062740958	2.058493993	0.24763711	1.013022159	0.784561853
3363	0.836288549	1.317185072	3.461893145	2.52473574	0.945660544	0.443914681
3364	3.153011089	1.316638832	1.748106428	2.422508896	0.796473884	1.117041589
3371	3.28581225	0.340879709	1.361394082	0.264523907	1.566649785	0.410394442
3373	0.606337138	0.185975621	2.564822713	0.419329737	1.161411626	0.270424012
3375	0.308163891	0.051222688	0.353425494	1.356740971	0.514080783	0.009395307
3376	1.846109479	1.456541539	6.548288272	3.072825682	0.790941013	3.118602463
3381	0.702984988	0.511813625	1.271831493	0.592265167	0.561492356	3.354368234
3382	2.161228303	4.06593784	4.734127362	4.965830286	2.860618248	2.290794554
3383	1.714101933	0.753806687	3.033229121	0.595146849	0.990911788	0.82519668
3384	0.262318358	0.74147266	1.655280843	0.597985384	1.626931475	0.730092429
3385	1.588656943	0.249051351	0.71666685	0.50088273	0.875577584	0.011327378
3386	0.270142694	0.160470297	0.58679828	1.300819543	0.423715572	0.014684002
3394	0.617541752	0.090233137	1.70461459	0.964630059	0.09362945	0.415542585
3396	1.924399937	2.64692517	3.49656634	2.250830413	2.006976948	1.668746677
3397	1.168282044	0.491387146	1.246190754	0.318455788	0.311805483	0.957997879
3398	1.117917919	2.576661775	5.311435117	2.750552764	2.478512904	1.049241806
3399	2.012169268	0.019040023	6.120569213	0.135037691	4.425907794	1.818223497
3400	3.066069431	1.880719741	8.392527925	1.178018485	5.900154519	2.213122048
3416	2.103839077	1.022873874	1.351982576	0.637060052	0.618762667	0.796970545
3417	1.026053544	0.808764547	2.571229592	3.260936243	1.5072795	0.636519691
3418	2.174945837	2.356855152	1.870236459	1.719605931	0.387232787	1.599406761
3419	2.662196099	3.983543818	6.971601058	3.331546695	2.83657896	1.26646647
3420	4.217709743	2.359331136	5.264504864	4.098219625	1.73470747	1.822058092
3421	9.202889855	2.734477385	5.552713614	2.687621596	2.198802519	2.578579437
3422	2.218432974	3.10847141	7.247923395	2.443487496	0.502777604	1.90230357
3423	7.469162967	3.411106131	4.820043033	4.814987826	1.588682107	1.423513202
3425	3.395553367	1.087792814	2.06395136	0.900485506	0.961341079	0.556741199
3426	3.714668294	1.343815926	1.730886379	0.778760183	1.489637734	1.31593327
3428	5.928101039	3.214659127	3.944767237	1.139300049	2.617472694	1.079510616
3429	0.538730177	1.183716317	0.283553673	0.807395804	0.922975187	0.070484359
3430	0.229287615	0.50543954	1.771960924	0.040512722	0.105340798	0.342653752
3431	1.512297136	3.289444623	4.786870945	1.404372581	3.816350803	1.00024077
3433	1.029906519	3.09746971	2.647228126	1.512625907	1.021674952	0.162789141
3434	1.549182328	0.326112132	2.642642694	2.71070854	0.17558121	0.844967094
3437	2.78132641	0.474793267	1.306366554	0.343569325	1.088419043	1.162309509
3439	1.785046832	0.366180996	0.39562559	0.441879043	1.092198425	0.118418212
3440	0.118298034	0.669564791	0.746735179	0.207703838	0.084390317	0.124327793
3441	0.763182418	0.359776263	0.188286214	2.510476419	0.803993335	0.974760405
3442	0.197216773	0.418112272	0.091172189	1.620776053	1.124438868	0.007447325
3443	0.7791715	0.116998525	0.306208728	0.163559028	0.252025346	0.020973132
3444	0.049012681	1.454228327	1.47152486	0.236005668	0.426893973	0.01481285
3445	0.050616642	0.139639944	1.66251765	0.157808907	0.927277712	1.465163064
3446	1.377105372	0.010468902	0.208731173	1.679344726	0.846199537	0.503844025
3448	1.380628538	0.841458434	1.056717642	0.557366899	0.231050062	0.109083355
3449	0.03356019	0.710187061	1.503974852	1.728016066	0.32266395	0.225767666
3451	2.453076672	1.742844901	0.116860587	1.394441865	0.350026967	2.615501021
3452	0.085172243	0.385155078	0.087738902	0.251502193	0.132153695	0.290297137
3454	3.287765274	0.714349426	0.847391235	1.781885309	2.384937433	1.215099418
3455	2.98006007	5.618117559	5.880621205	2.726187727	2.489713057	1.353542274
3456	0.847792688	0.531491268	0.05435052	0.208777517	0.109666701	0.628529009
3458	0.653289604	0.027904388	1.751559238	1.228409828	1.150256347	0.216480719
3459	1.438955532	2.583597718	4.940082173	1.827618211	2.146852873	0.328810688
3460	1.551745675	1.279618305	1.070385387	0.984365435	0.830377452	0.075279465
3467	0.166010211	1.776013796	1.348976075	0.913609399	0.721586084	0.036513925
3475	0.481503155	2.219262106	3.643147129	2.313488697	2.797848945	1.158864856
3476	0.808703523	0.026333178	2.848454569	0.945061496	0.612056855	0.877342479
3479	1.087018264	1.432730417	3.199928516	1.710017968	1.812014765	1.993284376
3480	7.620003178	4.376044859	4.631559044	3.417709132	5.950371751	1.639042035
3481	2.277579931	1.573588955	1.390738363	1.991624954	0.930172889	0.524743312
3482	0.838364537	2.734540677	2.084106573	1.092893545	1.227852222	0.523876434
3483	0.471604412	0.250210375	2.454599262	1.507298539	0.447518337	0.019658753
3484	0.070734535	0.705317686	0.752636099	0.05563256	0.387582472	0.735564144
3485	0.862346452	0.543472775	2.793391284	0.574979447	1.732339636	0.166897292
3486	2.194727336	1.441379555	0.809830292	1.395122459	1.005791332	1.515714343
3487	0.208336155	0.139709332	0.363526671	0.02569907	0.345162332	0.080461611
3488	1.773130111	0.74883627	4.449245658	2.621781879	3.094416996	1.124764418
3489	1.664761182	0.44241679	2.327750295	0.025828571	0.747784128	0.215096878
3490	1.361175907	1.622496713	6.971392809	1.58951258	4.19461731	0.583375225
3491	1.889823165	1.280699348	4.204524432	0.686538927	0.631160027	0.303273169
3492	0.999498398	0.050892318	0.927253695	0.176074913	0.017412775	1.171627292
3493	1.49026726	1.143564954	2.197736926	0.820675631	1.379578132	0.909691823
3495	1.452118742	0.666296073	1.098590395	0.864732662	1.036344106	1.187209231
3500	1.621447478	2.566583062	2.028251017	0.789371632	2.800476042	0.626600672
3507	1.323077537	1.685404315	1.252394818	1.672811384	0.78576798	0.227180405
3508	3.394932483	1.34990544	1.2231472	0.418200007	0.71863354	0.384748476
3512	0.285731262	0.417806978	0.185863287	0.041229655	0.111600831	2.031146802
3514	1.790986742	0.700069998	0.530304673	1.380464587	0.821311424	1.867731776
3516	1.881522661	2.354069152	4.054624461	2.775566141	1.024505219	0.49535225
3535	1.910248132	2.01700517	1.913693348	4.602941278	1.781065903	1.554572313
3543	0.04960675	0.468536463	0.787862331	0.055869722	1.506578741	0.193548131
3547	0.729792052	0.50650831	0.122854759	0.31629132	1.077829271	1.441644986
3549	0.665039916	0.249041162	0.518842148	0.574201115	0.786912594	0.594448058
3550	0.5960342	4.019184083	6.497749138	8.150965856	0.271206422	1.530768426
3551	1.877218837	0.407567597	3.484343539	0.606571201	2.232508911	2.722544464
3552	0.586100719	0.135418555	0.643451494	0.144687719	1.057414647	0.474002247
3553	1.399410174	0.338495892	0.369157341	1.140248882	1.885637406	2.38373196
3554	1.812005995	0.503411457	3.015570734	1.330930852	2.811095677	0.367023408
3556	1.978815744	0.202317862	0.717455227	0.701758206	0.20994988	1.236098306
3557	1.180335096	0.341538925	0.990297297	0.67277368	1.257415001	1.984139198
3558	0.277787971	0.096874123	0.110246809	1.065840009	0.548351824	0.470969971
3559	0.457281354	1.207243177	0.072813342	0.594630059	0.788671873	0.579160746
3560	0.527714589	1.286441982	0.324803474	0.644515752	1.003274951	0.050829003
3561	2.678951931	0.281009956	2.01101314	0.142415266	0.656908827	0.508027479
3562	0.35315721	1.723105868	1.606810672	0.141899661	0.143021824	1.210454765
3563	0.221494162	0.254237184	0.099484188	0.995835102	0.490697268	0.871914305
3565	0.178804389	0.877554993	1.350254107	2.385930346	0.87561553	1.219305342
3566	1.840681358	1.995898988	2.099443185	5.128264019	2.036135745	0.173778533
3567	0.477479736	0.076110703	0.016787282	0.017439879	0.599639579	0.200722291
3568	2.831843633	2.148823601	1.41671046	2.007570169	0.977658497	1.366102226
3569	2.710805429	0.165519215	0.269463932	0.027835568	0.004352537	0.28795385
3570	3.038537241	1.052565667	4.846700539	1.007318468	2.614254886	1.130559301
3572	4.010981494	3.89303843	8.138390821	3.783653762	4.076098646	1.271678368
3574	2.920354279	0.541712433	0.233699434	1.829332414	0.769542664	0.299456787
3575	1.400524731	0.8035933	0.400413199	0.508163346	0.465807071	0.480453833
3576	1.991013926	3.438560203	3.200204843	1.447316242	1.892826969	0.841360154
3577	0.668400648	0.197638494	1.100657677	0.180602984	0.098987211	0.014465447
3578	0.307842133	0.596228282	2.642598401	0.310129702	1.260425207	0.390127434
3579	0.338314264	0.194175527	1.187119305	0.223288622	0.126678331	0.633973566
3581	2.158472533	0.969374734	2.930989218	1.053105281	0.789517179	2.807448545
3586	0.324234659	0.141705388	0.359142593	0.834369613	0.002966874	0.054553472
3587	1.196618094	1.213393074	1.57099767	0.660867548	2.351468573	0.140970085
3588	0.17180033	1.644686355	0.747429305	0.266829443	1.759033899	0.157788951
3589	1.843741434	3.570321506	1.196848078	0.584612264	0.867729131	0.406388502
3590	3.689596224	1.56465609	1.36882864	0.877777289	1.327093198	1.368521314
3592	3.014243127	0.098699114	0.064038264	0.289388823	0.317859399	0.068145428
3593	0.312448489	0.000993982	0.956360462	1.750596811	0.273757507	0.186551346
3594	0.490784588	0.446184319	1.347373734	1.646392614	0.455176335	1.19095035
3595	0.076339534	0.348358105	0.241791693	0.401563328	0.543282646	1.138360202
3596	0.266303795	0.233153026	0.904392507	0.582076242	0.236091658	1.887104386
3597	4.6350241	0.26897805	4.841726246	1.543121637	3.196607749	0.558302993
3598	1.619437159	0.385985837	1.044801138	1.673672692	1.309843342	0.420009208
3600	0.361387101	1.066985234	0.978685414	1.501394282	0.46499806	0.787963857
3601	1.569541366	1.340909735	1.595389211	0.632779649	0.108125519	0.021165255
3603	0.896236584	0.896982989	4.12324134	0.838474477	0.662093054	1.358978883
3604	1.052142848	0.713609178	1.172711674	1.296559126	1.391009424	0.180563231
3605	0.32846235	0.287416773	0.951094103	0.273526433	1.097632066	0.998407243
3606	0.102458515	0.061191124	0.098456656	0.318852263	0.065056817	0.64986658
3607	0.471518272	1.28334197	6.679061043	2.111318148	1.197552802	1.279218187
3608	1.098975035	2.481308325	0.887844278	3.704267905	0.116089531	1.148208402
3609	3.022760088	2.322877957	3.260781222	2.148602353	2.393644363	3.844038811
3611	1.013996392	2.454454509	0.870337757	1.371794489	0.036596228	0.635015104
3612	0.172546545	0.56854893	2.093605641	0.434638006	0.173047374	0.953784287
3613	1.239826581	0.831075657	0.365412868	2.007931893	0.582027119	0.57224735
3614	1.196217786	0.457032018	0.076799723	4.080980474	1.157636613	1.01654374
3615	4.828526444	3.934096612	3.218605012	4.440362836	0.898640754	1.611811719
3617	1.115728862	0.148498028	1.919823278	0.490770078	0.516718224	1.811544808
3619	0.741441395	1.537036366	0.03141429	0.270546159	0.486712022	0.396965179
3620	0.347903802	2.4029924	1.055884184	1.049082512	0.980447259	0.466510207
3621	1.304794464	2.058153869	2.482458102	1.040991094	2.299175248	0.144328396
3622	0.950930941	2.21073099	0.990668979	0.159027769	1.111701755	0.707617356
3623	4.588104277	0.061191317	0.139787139	0.14684799	1.192911537	0.243417304
3624	0.717230702	0.333003077	2.426737528	0.42437558	0.104195442	1.177576724
3625	0.308775779	1.067468914	3.187021425	0.151693397	0.059223157	1.798043158
3626	2.079917968	3.020886112	0.948875815	0.140518883	1.030662021	0.129245241
3627	2.361287714	0.332774298	2.18075168	0.363896698	1.076897803	0.317505224
3628	1.013952707	3.573826235	0.861223703	3.435007429	0.146723136	0.769817157
3630	2.007672055	1.037259738	0.522558214	0.083034024	0.290729159	0.022006837
3631	0.830269417	1.731812922	1.73990804	2.120415365	0.974379318	0.675683175
3632	1.447957296	0.416014499	1.769208949	3.451520059	0.475942165	2.000089504
3633	1.50694687	2.184997923	2.599783864	1.69121169	1.627154215	0.395403938
3635	2.533745694	2.405277554	3.111969523	1.111137419	2.136465926	0.701591704
3636	1.983386789	0.405529555	2.361221655	1.034606839	0.753430327	2.524056691
3637	0.209863834	1.35852966	0.335072226	0.33225369	0.023941632	0.212412981
3638	0.519246681	2.40612132	2.865870032	1.930553063	0.54499388	0.54637725
3640	1.838888634	0.627230632	0.323435302	0.488060466	0.421518388	1.810400203
3641	0.487145929	0.507104239	0.001693005	1.444275379	0.26859049	0.268881582
3642	3.177988281	0.402926141	0.006281148	0.825608636	0.182886096	0.227594455
3643	3.08520897	2.09476125	0.748698946	2.489189497	1.942780271	0.972030996
3645	0.20166508	0.526960261	0.031823969	0.3910196	0.005122946	0.211744419
3646	1.062247917	1.11289355	3.437408861	3.872018615	0.344117483	0.700827141
3651	1.406321353	0.454437227	2.305309099	0.856383751	0.579451447	0.595755355
3652	0.794942913	0.418320536	4.392733648	2.028829749	1.940112958	3.07641235
3653	2.896066804	0.581874435	4.850187872	1.118719441	4.079774731	1.792476368
3654	1.520960814	0.504154269	0.870470545	0.479018794	1.988553009	1.459192264
3655	1.751679561	1.402042542	4.799373284	0.489573396	3.540435849	0.980541488
3656	0.975831608	0.219961526	2.718668021	0.111322222	0.377306931	0.884540372
3658	0.431682018	1.036565615	2.688907193	2.23778136	0.6926275	1.515650334
3659	1.879747474	0.375167813	0.561061557	0.059446474	0.048398893	0.613471636
3660	1.055462421	0.423586706	2.145625662	0.350900696	0.045710508	0.24734528
3661	2.185540708	0.086330451	0.620874568	0.04607739	0.569091029	0.617609865
3662	0.840825246	0.732623222	0.798030666	1.132177703	0.433596056	0.885647941
3663	3.555888262	1.131030837	3.385989209	1.04368649	0.802267201	0.230198595
3664	1.699836749	1.065058066	1.952736772	1.755033292	1.16795934	0.497885322
3665	0.69628985	0.290995443	1.552008146	0.789758769	4.461281588	0.714097159
3667	1.081794362	0.073798923	1.345002076	1.573234916	0.240134927	0.669154242
3669	1.238492393	0.31191258	2.078362466	0.70653763	0.692997474	1.382909895
3670	3.473805198	0.286706445	1.657150546	0.051341297	0.689330189	1.256171733
3671	1.468683791	0.66619163	0.050491976	0.132019563	0.539524272	0.90417686
3673	0.956650643	0.925486611	1.101881272	0.946060167	1.230932959	0.209920342
3674	1.831788577	0.838920002	2.494984287	1.520243145	1.286505787	0.731192169
